matricula,rg
2025001348,ff90bec1.133
2025005157,1a578341.09d
2025036387,ae2652de.301
2025037650,98901282.861
2025029642,891a993d.5d0
2025038034,d6890985.25b
2025042759,a74cf736.d78
2025011561,ac35d89f.98f
2025046584,245c8968.ac4
2025016670,f50bb9af.9ca
2025001079,add0378e.5d1
2025042065,66e35e91.60e
2025017107,2dfc1c55.8d1
2025004254,546f73c1.204
2025032778,a9538b51.410
2025011692,d54be5b6.6cb
2025024411,781f1b1d.2e1
2025020082,bc86bb93.a56
2025002198,d0cd76f9.758
2025036352,13420754.96e
2025031535,0beb49f3.e5a
2025027253,552c815a.85b
2025017721,aab0e172.e02
2025018214,4c54f4f6.b05
2025008482,63b3219f.3db
2025045091,63479451.1b9
2025045708,cc421332.efb
2025035750,d9bc89a1.918
2025018865,a78194a9.52f
2025019717,f21778c1.9bb
2025047306,9551c22c.c39
2025036863,b1ad08cf.52b
2025010836,5d929274.aec
2025007976,4b68f3a0.f84
2025042682,4fcc8623.e59
2025015686,e8316a16.a91
2025024377,f1d6dd82.87f
2025023804,716b1a67.1e2
2025038219,c5f21bdc.d8f
2025044211,27ecbd46.df0
2025003986,8c7105f9.330
2025037613,4a5fd329.13b
2025043199,f166e5de.30d
2025030300,474dbd78.73c
2025048217,db77da3a.911
2025048605,a8e6d1ab.b18
2025035452,6ff7c2a4.cf4
2025000503,0ac71f90.1a3
2025048813,77c5a038.947
2025015819,5d7f36f0.9c3
2025021650,6d58685b.743
2025016895,dd4e3957.c0c
2025004385,acfaed8f.870
2025020230,10a17e5f.722
2025047469,33929354.4f9
2025026920,61885651.293
2025009922,12d7eca2.98a
2025009141,4d72c019.c4a
2025036255,3ef04223.d9e
2025043782,1ef983b8.8e5
2025031287,e131bd24.879
2025029935,347d759e.c18
2025020692,efb605bc.7cb
2025037183,5c8c3c3a.b93
2025026789,dbba47c0.d5f
2025026576,316b12e6.d03
2025003187,8c27ef35.c9e
2025048064,fda19dd1.f30
2025033174,5ef8fb30.b80
2025007336,82818fe5.d3f
2025034822,a478027e.1cb
2025013290,58c6e5d1.73f
2025020699,68d304bb.3f5
2025009061,cb98156e.080
2025001060,dc9c9a89.a61
2025010389,9a48b974.899
2025028120,de14bae4.104
2025009780,86d0cd67.443
2025007953,c307ea69.ffd
2025048350,828b847c.8cf
2025044836,aa8482f4.508
2025028894,f117a3c8.d25
2025048666,0e508720.ed3
2025043390,c6772234.a96
2025020024,e94c4177.d00
2025043434,43152301.35b
2025013412,fd9209fa.9e1
2025029340,370e5df1.ce9
2025011465,2978906c.6ce
2025011492,73aa5460.e74
2025010945,1f39a474.23a
2025035062,4a9b1c82.bb2
2025019521,8111d232.3a1
2025013677,97ede2b5.f29
2025031833,f15118c8.59a
2025048920,874f5bc5.fe0
2025001503,ac159b72.e28
2025004362,58d9c23f.269
2025001894,03d69cdd.65a
2025045753,301bcc89.9c5
2025022053,e3731850.97b
2025035398,626f05f0.822
2025017190,f4440efe.497
2025009427,8257a06d.a63
2025018047,ab4acd61.ffc
2025032508,9cf0e886.568
2025041515,7b5aaed5.f82
2025048965,401e5c50.a20
2025019730,12dd98d0.df2
2025019562,9d709cd9.b44
2025011154,73e6983d.a0b
2025045180,8afbe4e1.dd4
2025025904,adefe71f.6c2
2025013981,199b4a70.9eb
2025033608,c27ea5db.f95
2025015058,292c9c91.7b3
2025042733,3471a29b.039
2025036815,a5689bf4.e28
2025019339,562f0ae3.a5a
2025038049,00a211b0.793
2025013167,4767bfba.774
2025023189,53d9cfe5.7c8
2025027745,eeb58a3f.69b
2025039695,d390bf1f.5b4
2025012231,7cca494f.0ad
2025021865,7d9c1370.311
2025005035,6fa916b5.775
2025007689,5311bdab.791
2025049707,ce9a16de.1cd
2025013619,c46bc86a.781
2025031210,7188ffa8.9fe
2025035386,61d05a21.52e
2025028832,0e5c433a.f07
2025030672,58985c2f.f34
2025011456,39cdf8e9.785
2025009606,019509bd.9e7
2025002931,f33add40.f2c
2025005065,3d8f0978.950
2025015967,f1619352.347
2025011093,6a9f7ba6.57c
2025035380,e32891e4.80b
2025020066,a51f883e.12f
2025041177,128a88f3.294
2025043279,3b0d0191.01c
2025032654,80ed3e31.b31
2025006982,7f0de940.28a
2025024954,fc40bb1f.eba
2025017762,60d8c8b1.dda
2025013121,cfd8525f.6a5
2025009879,dbaa775d.736
2025020107,7f38b0c5.9a1
2025045983,8187b979.bfd
2025021424,3922db1e.0a2
2025037254,704b107f.9cf
2025007187,620a3c2a.eea
2025044390,0a6ab9f2.56c
2025016691,0712cef9.5d2
2025030344,8c564e62.230
2025041948,1eb9c317.c41
2025043452,96d5864e.46f
2025012229,9526f881.628
2025011200,d7b3d606.85d
2025026769,ae66d2e5.da1
2025003835,af700baa.5e1
2025031939,0a9e342d.50e
2025027819,84e12aca.e8a
2025036266,ca04304c.358
2025031294,5e56e7f2.567
2025021578,380e4490.28c
2025034318,ea5f0fac.d0f
2025002495,60ee9720.358
2025014731,69018f77.cf2
2025001691,24d49d7c.327
2025017338,1990371f.849
2025030020,b9b86157.cbb
2025025990,d14f9629.b22
2025003420,0079d3f3.1e5
2025017487,a16c5459.954
2025031795,7a008958.192
2025046271,343bb0ae.baf
2025009033,3fa0fe89.cb1
2025026660,d32013f4.134
2025015924,396d9ef5.16d
2025022366,bea52926.e13
2025009173,9635391f.045
2025025832,2064d626.bbd
2025046070,dcd2c91e.c2d
2025024023,8a020cbf.f91
2025005404,9617c4f4.0b7
2025042540,c4890806.967
2025034123,cd82c9bc.36a
2025026860,ffd093a1.93d
2025033311,42cddff0.2b4
2025016872,8f2947ba.372
2025025034,c3955efe.896
2025038786,e93050d5.fdf
2025012533,47f90784.77e
2025030405,6dfc6b67.d18
2025023465,a6d18553.497
2025003431,06e0333a.d24
2025005945,8e6de4d3.058
2025015108,59168a31.fdf
2025028598,f5b3f839.db8
2025000784,e4cdb21d.d80
2025013456,6ab16599.94b
2025039145,370ed230.996
2025046159,bdfc4b46.9b7
2025038972,de148abf.6b2
2025030485,09dff707.df9
2025006646,8e0ae344.808
2025048528,62e9f13a.65c
2025036587,ab82ae3c.9cd
2025009344,04a56428.61e
2025037122,87a0b771.bd8
2025020086,aeda072f.2ec
2025038018,f9371951.203
2025029766,487b4814.f7d
2025005432,2089c428.eda
2025028720,1dd23bf0.ab3
2025001627,4945386a.a9a
2025040500,46b42804.929
2025031079,017e35b5.443
2025034194,5f1fe157.d29
2025000559,481cecc7.04d
2025020601,3afc8411.7fa
2025044714,661daaea.372
2025014395,3f99f7d4.ff5
2025042843,efff8417.68b
2025038084,d56d9a9b.832
2025014560,52a463e2.6bb
2025015312,ce32a532.340
2025003760,ab4a23b5.8e4
2025007755,99d34459.939
2025015839,990670a8.bfd
2025036785,dcb66846.0cf
2025038650,de921aba.422
2025047702,db99e570.d96
2025021295,81862cd3.5aa
2025008667,7f2122ee.8c4
2025034475,adeeb30c.1dd
2025005825,99f1d29e.7d3
2025007219,609deaf1.dd3
2025043445,2e58fd80.117
2025005410,d1ef0cdc.ef2
2025025447,f4b9faa8.ec0
2025027759,3a05eafc.15a
2025049263,2dfc4ad2.b0a
2025029257,d38b7c1d.8aa
2025026638,feb4a366.b17
2025002785,62b31961.cbb
2025041801,03995806.d9e
2025030094,4a1b2c1d.9bb
2025049267,6db29f4c.1ec
2025048681,2b8230c9.6d3
2025024352,402cc7a7.285
2025049327,31ce1710.554
2025047195,08d3f259.12e
2025010506,db06272e.93d
2025002754,469362ce.b12
2025011761,96a5e1ba.947
2025030747,ee27be50.56f
2025028613,a2c6bc39.c72
2025015777,7e1ce8c2.f86
2025037651,186efdef.298
2025049266,d9506ccb.ecc
2025000672,1c757e4e.fed
2025048600,b1d0c154.4a8
2025048228,288be7ac.a35
2025035829,e0ca6da4.0cb
2025042631,d6a0f5ce.758
2025048818,61462a68.db4
2025046901,c59b0176.57f
2025046100,90c62490.2b1
2025047879,34069f78.da2
2025006287,34c33043.5b0
2025030802,f8350ab5.563
2025009019,3a9359f2.003
2025026734,094a3722.d5f
2025047941,616b101f.493
2025002394,bd6168ef.aec
2025046134,4ff9ab1d.007
2025001450,4a006504.c8b
2025045926,cdb99b62.45e
2025022620,7734556c.5de
2025030034,52c22f48.c33
2025049393,65cdf380.0ef
2025007518,7ab23f0d.c76
2025010284,01333688.68a
2025010509,6f77f680.035
2025018038,0680f8a4.f19
2025040941,9f359936.59f
2025032621,a687ed97.c7b
2025038584,e2f0fe9e.14c
2025030006,80eaad52.fa3
2025002219,2e29a87c.c71
2025024994,4debc7b0.79c
2025018222,eed659d0.c3c
2025018718,d91ea8b1.130
2025039350,628b2baf.d5c
2025042400,e0f9e25f.e1f
2025010581,cb3562a3.5bc
2025030128,63afe85d.a00
2025005738,247f45ac.f42
2025037532,c4edc236.a49
2025003533,0eee638f.fb7
2025045876,c35fb5ce.e02
2025045442,0a6c2f1f.37a
2025023165,b05f70d3.c15
2025004006,b6809501.1d8
2025030309,27fa39ad.0ad
2025037245,ff9d74fb.044
2025030964,8e14c1ea.eee
2025022179,e9985038.ba3
2025012918,742ad6fc.459
2025012667,e536b20b.e9c
2025036414,2a9cec9a.2d9
2025022162,4b935e2d.205
2025035778,a7f9ee42.f1b
2025015616,ee57fac1.80b
2025026610,866fd4f7.92e
2025040751,b142cb0c.9ea
2025014600,2fd25c86.bea
2025024405,43e1580a.ffb
2025012969,e2a80170.594
2025017331,2852fe43.90b
2025036050,712a6f16.2c4
2025001273,4669f620.e35
2025000638,ede0dd63.c5c
2025046357,634cf04a.663
2025012770,e23ff4fe.2c1
2025003922,e2aac545.a91
2025035800,c3cabb3f.f64
2025006480,7350eb61.28b
2025045593,362bbf8a.e1a
2025006373,f50f61b8.341
2025035745,8e9ba010.e85
2025041465,e3fe5449.de2
2025010214,0628915f.bf8
2025023956,1e153f4c.272
2025006195,795a4245.26a
2025048579,0f0eacc0.085
2025033771,c6f349f0.6d3
2025020040,e924b14b.645
2025004468,f719b041.b49
2025025999,e601b7c7.cfc
2025016569,cb019b1e.951
2025021214,b9788714.2c8
2025036705,40c6bf54.4e2
2025048958,45c0325d.dc0
2025015770,70e00aa8.d1a
2025022610,cece88a6.e92
2025045407,aaa03c36.23f
2025044270,db8692e1.0fd
2025025159,22b1c234.42c
2025041069,bfc79acd.2b6
2025020829,f1eabbc8.b5f
2025016372,e6112f0a.cd1
2025002489,760b5be1.91d
2025018302,cf49fe77.aef
2025034348,9e9ca25b.315
2025023623,372b5271.359
2025009160,ad73cf28.9f9
2025002533,7132cfb2.566
2025016835,2ffded7f.50d
2025015608,47646a7e.426
2025010768,35d2ff5c.1c4
2025046783,64f4ecfd.913
2025032462,f356b02b.763
2025031007,b9df37d7.0a7
2025007535,95f33de9.42f
2025025328,544ed89a.594
2025028905,9de28019.638
2025004885,b2d004cf.ab1
2025039255,77aec773.728
2025035190,f07b7ea6.fee
2025036294,b1aebd1c.088
2025038551,218cc4a5.22a
2025031538,5605ea0d.3c9
2025042085,d1fca62d.a66
2025020887,fae1902c.e87
2025001511,b2f562b4.b01
2025003357,ca09630c.99b
2025009275,9d07804f.1da
2025040032,a35553fc.1b9
2025011648,ae7ee80d.ac3
2025047293,086fc193.ea1
2025007163,0fede232.16b
2025014911,ded55fcb.6c8
2025011644,384c16ca.c90
2025040161,07bd6d2c.f61
2025042428,08d0e3c8.89d
2025017446,e8d981b6.4b1
2025032517,d8ff1146.301
2025012498,3c7036ae.ac9
2025023743,6c205a90.24b
2025006075,70b97d6f.106
2025003247,26f8ae40.3e2
2025027201,ac8f0b7b.99d
2025026092,9d61b4c0.7ec
2025011816,13696450.dde
2025004574,2abfa7eb.fce
2025041700,c39b2cae.0ee
2025007863,1cd86357.357
2025040546,5e16af9c.534
2025047237,7c841da1.e39
2025003828,1b77031d.f1d
2025000815,37d0c5b1.5f6
2025011736,54e901ec.5ab
2025000033,a3abb7a1.def
2025029838,b9a157ab.63c
2025046012,79eb7928.859
2025006405,36251768.616
2025041550,2d10bbe7.aed
2025027655,366c303c.842
2025003290,854619f9.56e
2025040328,8c44e3dc.0a4
2025019279,826b35c1.70c
2025011183,b67c8985.79e
2025003611,4b0b02ac.8b9
2025021658,784dac53.6f6
2025019502,043867b6.aeb
2025036734,d3dd2111.0a8
2025019843,80eec929.64b
2025020189,15434c23.812
2025041760,880a782c.e07
2025033193,0d5e946c.917
2025012450,a6d27696.212
2025041598,6a2db37e.c11
2025024068,42b4c9a3.23b
2025016378,ff0d1029.7e7
2025015082,e79f76c6.527
2025010318,dbb224c7.a85
2025044141,8391f8d3.afd
2025001632,a977fced.57a
2025008848,f2b41107.06a
2025047929,55f67ccd.0e2
2025043065,02551eca.b9d
2025032954,fd2c5a25.9cd
2025037410,6d20df36.f98
2025029052,4143c83e.0ca
2025009179,f62efb82.310
2025038522,5cbd4c30.8d3
2025013571,052e751f.410
2025006635,d4ae6370.af3
2025001282,4959feea.145
2025016408,f426bcb9.e3a
2025030139,34097ed2.a04
2025039200,d1943cc9.981
2025037083,d55c91ee.eb4
2025039281,7f14601f.1b9
2025013751,8d97c735.6f7
2025027661,bb65042e.5c1
2025037498,a2d9efd0.5b7
2025002788,1e58364e.e0e
2025029074,4a91d67a.dc0
2025035630,9b0d0a85.b79
2025007992,e76fc5e7.f45
2025021531,70e65e7a.74a
2025047050,12eba5cd.f42
2025035951,504cb99a.4e5
2025011562,dd2643af.2ac
2025018003,95d4b752.1e1
2025030314,154a1bcb.8b9
2025049909,da135e4b.dcb
2025022852,d8e96706.674
2025038288,b8216ae5.449
2025032536,3e70c7c1.3ff
2025030794,c99ce340.5b7
2025033864,a1698ea3.de8
2025012886,5f01c532.4a3
2025048185,8058b277.6b7
2025027477,2a702bd3.b69
2025004538,bd1773e7.f94
2025011341,a0e618ec.a3c
2025027889,474cc6c6.4e5
2025019869,ae0c5c60.61a
2025032719,09bd77ab.a63
2025042076,7e135e50.22b
2025032824,b42f5f11.211
2025048966,ef69c8f3.099
2025036535,4c1961e3.b7a
2025007641,7061c86d.675
2025020072,d13ee179.c25
2025021659,64046fd2.821
2025032358,4253aaee.3b6
2025041780,e1a4e679.a34
2025043497,29a975d5.a0b
2025017632,6447356f.f44
2025041662,100ea6b9.d95
2025005048,3394ade6.479
2025018309,de25c36e.ce8
2025040659,7219caaa.b98
2025028498,a65dd72b.82d
2025033359,774396c9.ef0
2025029535,96a70d51.d71
2025038050,ddc076ca.873
2025043737,89cd579e.96b
2025038228,dfde96dd.1f5
2025025853,63756784.236
2025003419,225dc408.b6b
2025041974,0a23cf78.c3e
2025044015,23a3745d.0cc
2025007405,f161828e.e8e
2025037851,0eed9847.c79
2025020329,d07c1806.bc4
2025025923,a5ddcf2f.986
2025049945,d23004e7.627
2025027217,18b35d6a.2a3
2025000101,b04fc262.78b
2025024116,3e1a4b43.949
2025015787,7e51151b.4bd
2025013544,cbfbc4fa.1f3
2025042747,0365125b.0d4
2025033447,b2256a63.8f5
2025005287,f1e49b66.017
2025016487,c97e61a6.f91
2025011922,35a20e36.75e
2025002194,683d1b7c.7f9
2025027570,01b9e939.4ff
2025040511,25cd75c2.778
2025009425,5107ed5c.6cd
2025044950,bb17527d.1da
2025026482,c642c0e3.5c8
2025004447,b31b87bf.604
2025001417,210d788d.321
2025017837,55c86aef.4dd
2025019587,dfeb10f7.689
2025005123,94cb4db1.3e2
2025038218,461f1927.8a5
2025031232,501fab9b.868
2025000670,dcc4d928.3dd
2025010046,c7487f1d.06e
2025037749,c5a175f7.761
2025013579,54952807.035
2025025117,dd80503c.7b2
2025031240,ba89bd06.cd3
2025019263,5180b580.a30
2025021391,b9d1bc4b.d64
2025031121,de34d026.48d
2025038476,273ed3ec.5cc
2025032068,b0525e97.1ac
2025008925,aa48bf43.7f2
2025009287,37b83330.c52
2025025968,cf49ab44.324
2025039952,1e56ce14.9e5
2025046929,ec26e0b8.7a2
2025005797,4bfe820d.eda
2025043655,5bcff8ac.17f
2025019197,09630dd0.6c5
2025048637,ffbe8503.189
2025043995,4b3b447c.7fc
2025019592,6b772ef8.36d
2025030874,75d47486.268
2025034467,ace52ba0.9e4
2025036592,db0881c6.cff
2025001140,c2202e3a.a67
2025014743,a6e30f7e.b42
2025020201,89d25306.38b
2025038638,d390a7a7.ff8
2025042827,18d867df.2b2
2025019288,6929204f.813
2025033232,d8981603.171
2025015926,2ddef9d4.0d5
2025033813,ecb52f34.3e9
2025047047,0d64dfb4.181
2025009299,beb65b96.51b
2025031904,f123c288.369
2025004460,11412e57.6c5
2025049006,ffe63a23.dc8
2025008551,3175a868.879
2025049874,d61ff239.aae
2025018175,d3055d0f.3a6
2025027028,ed244880.393
2025021572,3342f9a3.66a
2025004208,ac5767cf.4b4
2025000451,70dc8e70.8a9
2025030755,08412932.4f9
2025028576,52b2a47b.865
2025037950,efc26cb0.e91
2025004767,23a49a8b.405
2025035606,2067d5cc.930
2025019761,6f70ae4f.c00
2025028981,4be8a413.8a7
2025045247,9be93983.7a1
2025035108,e840545a.12c
2025044432,c7d92ffe.63d
2025017222,09d80e41.819
2025048020,d73bce6a.0fb
2025043986,0bc581bd.bb8
2025033791,3f54cecf.ad8
2025010573,6c2dd35f.fbe
2025048074,e971ea2c.e86
2025040559,4804eccc.05f
2025005718,3d8a3116.43d
2025035357,e822d59a.a19
2025045688,62690100.826
2025042804,73c86b3c.4ac
2025012437,7dffced2.e76
2025029769,d70977c6.d72
2025033003,58553faf.2ae
2025000565,8b004aad.cdf
2025014032,0bbba189.7de
2025015728,29e5795e.7bf
2025012813,21f77ded.746
2025035078,7aa3de19.af7
2025043429,36f7a809.131
2025006032,2e265838.260
2025003908,88df05fb.dd7
2025005581,971cd402.9cd
2025025002,44c73c55.537
2025041976,67d34a72.84a
2025024845,f8388213.621
2025012954,6c37b05d.108
2025011072,1b19fd1a.a73
2025025932,64feb5f6.ec2
2025004644,f06f71ca.6b0
2025043068,cd24abfd.e20
2025043902,2f383e81.2ef
2025009578,26f85a42.7e4
2025040796,5724afc7.efe
2025006284,9698e85a.db4
2025039594,59e39f96.a9c
2025019533,d497b5c8.78d
2025017562,effc2020.e17
2025004938,f92d38f2.fae
2025021625,db23ead6.8b0
2025025315,032487b5.18e
2025009726,acf4702b.baa
2025026921,63839260.8f9
2025025561,241d2a51.b95
2025006319,b1695cd3.e66
2025049058,20d8c21f.9e0
2025020643,c9de68d1.b94
2025010281,8f922839.b16
2025017280,43237d70.dc0
2025045223,dc35e162.77c
2025007861,62269450.8ca
2025034265,7bd86c93.faa
2025047895,b77e397c.0cd
2025023270,c87a7bf7.de2
2025035270,5eab1531.d11
2025044803,ce4fcf22.818
2025010827,c017ab62.15f
2025046082,a8ee7bad.c94
2025017732,1730f88e.bfa
2025038194,349617d6.99c
2025039990,56d7365a.c83
2025034760,cd0365e1.281
2025002133,faaa92cb.a81
2025029366,9603be03.015
2025037578,5c067c33.5e0
2025014250,1fc67889.b58
2025039584,a5912d0a.e8b
2025027387,f5b80602.b68
2025036372,aad56805.bad
2025007006,6781c5e7.a19
2025030082,a10bd7e9.d72
2025031698,fddbb67c.dea
2025008624,1c92e1ea.ef1
2025022252,a5c5d201.55d
2025022532,3585d89c.09f
2025005332,a676aab8.53c
2025007707,720aad76.044
2025023748,24946f1a.8b2
2025042844,202c2132.03a
2025044306,1f732308.701
2025038755,1e9d2d98.1aa
2025035526,03a45c84.f75
2025030808,7e1b6f42.6c7
2025037964,d5ba694c.b87
2025019979,2500fc0d.3e7
2025000012,329a58ce.a0b
2025046417,97a970e2.228
2025046530,def2e288.561
2025027109,37b8e841.3f5
2025013907,a4478125.f8a
2025041185,8b9cf4d4.f2e
2025018445,dd9860ea.961
2025029820,cdcaac87.785
2025016499,90b0b14d.bf7
2025049243,b18d64a1.d1b
2025039427,41673491.8d4
2025040836,76dd3bde.02a
2025049408,36a3bd75.284
2025045793,4ebce603.f99
2025038065,e7b2c8f1.744
2025028735,5db75232.6e3
2025035407,291f7515.401
2025000675,be4f5667.d58
2025027619,3fa4f114.561
2025030499,9debaab8.c50
2025020400,eaefaa58.a5b
2025006202,1f62bdc3.544
2025043925,c9c24d77.3f1
2025023101,ac12fec6.8a0
2025013613,7890257a.2c3
2025007395,e33f5368.294
2025027517,7f7f3dbf.102
2025032466,f2ef9ad1.929
2025010021,843e71e9.e83
2025000987,0b567e09.a3b
2025033889,36c97f43.3cf
2025011727,bbf47829.6c0
2025033334,da420021.de4
2025030135,af1e34f6.f5b
2025007315,a5aa05f6.0e7
2025029270,59775419.13b
2025020978,1c790f0f.792
2025033514,589afe59.ca6
2025018250,a1783966.497
2025029626,4b943506.235
2025004657,3593303b.005
2025044134,63ca1158.222
2025000510,8d096180.e1c
2025003669,7f022bd9.017
2025040351,8c982a64.70d
2025028592,bf8d8e52.e6d
2025044154,9c515d5f.991
2025023965,b54cfe38.be3
2025031266,db482ba4.01a
2025014973,1e513d57.010
2025025814,8b32f581.437
2025035225,da6286d5.18c
2025006037,35fb6924.183
2025015210,36bdca70.8f8
2025014208,13c5e831.de5
2025027088,c9dfe9a0.488
2025027980,757fa5fd.065
2025020950,8dd61fc2.9e6
2025034423,57933fa2.2c9
2025046970,23226b30.d5e
2025042502,54d0b406.70c
2025008317,5841cf1a.368
2025025427,06e89b17.6c7
2025004766,e407253c.0a3
2025043889,3f6e8c2b.d53
2025004751,7ad531e8.aa7
2025022018,46a868d7.824
2025011654,1b739680.13f
2025015409,d332f3b3.692
2025038958,9cda7368.062
2025015145,40e74c1b.e3f
2025047575,3861b521.9bc
2025020164,d5dbab50.298
2025037145,cf033d0f.532
2025035332,6be14e50.240
2025046227,547c81c4.7a4
2025002696,ed8eda1f.bcb
2025043284,b41da024.a54
2025026133,e5d2c1fa.588
2025046528,7a62c2d3.61a
2025014280,372b8286.c27
2025015236,07725315.4e7
2025043352,0bf69597.d62
2025045650,8db9662f.b5f
2025020395,5304390b.72a
2025049455,f1b5a535.4d9
2025038231,9bc5b2a9.37d
2025041664,7afc425e.189
2025011645,5d492a10.7e2
2025041870,f932236a.e8d
2025017232,567dbc59.3af
2025037708,36d6413b.85d
2025008428,14793054.4d3
2025031477,0b49cd6f.fc1
2025016619,2ccf35b3.bcf
2025034120,b95b1970.45f
2025039021,5a187de6.e6e
2025026946,d46c0c08.389
2025034191,1a69b0e7.030
2025039968,e6f88b20.755
2025019948,eee71f76.32d
2025034503,02bdcbd7.594
2025018020,dc1808c9.fee
2025028650,d8a58717.14c
2025023758,b504aecd.243
2025049254,46e57334.42b
2025034922,37288ef0.ea8
2025033782,db6c8178.6c0
2025010623,9c8040a1.6fd
2025035430,0e74a015.432
2025001900,18367170.819
2025029430,3647e8e7.1be
2025019584,b66c708d.0a8
2025021735,15067cb9.96e
2025037157,50480813.30d
2025048116,c3408c97.a4b
2025034436,31ca60d7.ecc
2025010361,200a84f7.098
2025000754,39488f42.534
2025026333,6105f65c.560
2025048091,1297aeb8.917
2025030452,e1c88a7d.1b2
2025023863,98184d39.56a
2025049985,76cee314.af6
2025020936,caa7b8bb.d24
2025018539,114f87a3.412
2025026347,bf968f62.c95
2025042584,eb85d90e.00b
2025043168,5a6bc4db.98b
2025018525,11c96718.f8b
2025031553,69cec0a5.68c
2025049162,33163e9a.abe
2025044549,3342546e.e45
2025003330,f698bdf9.205
2025037451,58236422.18a
2025027907,caeca170.b3b
2025039969,7af33292.3ee
2025012308,ccbfbd86.944
2025039310,30206518.71a
2025011800,a6086f9d.743
2025023318,2c34bc1d.8dc
2025020859,77165198.2e2
2025046333,a56828eb.3fc
2025001600,b52b0c29.fb6
2025043299,2dac274f.05a
2025003655,1028f6c6.e6e
2025030954,64c3b00e.965
2025039813,6b0baa4e.ba8
2025018210,5513a047.39a
2025005387,8ca33421.ab9
2025040191,7650aec9.4d8
2025023284,a345e1af.abb
2025046219,8fba13d9.185
2025010549,da9f5428.465
2025006884,02ad6b3e.146
2025048788,6383407e.d70
2025041457,20b60c4b.f71
2025015174,d341fffb.d68
2025000662,fc5269ac.3f6
2025011496,d0cd8cd0.ea0
2025022573,433d7f18.231
2025018262,bd49d031.235
2025021383,4c833db8.1b4
2025002588,8d26dea7.76d
2025005769,fc870ba5.6cc
2025037759,df3d3e12.bf1
2025033484,e60cc001.848
2025003488,5d53b991.e1e
2025036053,dd66621d.b77
2025049640,fe5b592e.cd8
2025038310,acdd1c9f.436
2025027268,a6e18ea3.8fc
2025046297,4b51b35e.446
2025024866,75d437e9.94b
2025023049,0c476888.43d
2025010792,1e7e3a5f.f7c
2025019859,9beee59c.d5f
2025000370,fd72c243.b2e
2025023149,d7fa53b4.fa2
2025003343,12a9b387.85b
2025005345,2416c8ee.3ee
2025044273,077835fe.e98
2025039858,767d0014.ba7
2025018534,cda1cc10.fcf
2025017065,e5ba5eb7.ef0
2025037600,6b7d708b.0dd
2025010315,a0b2a8a5.556
2025043010,5ca31b7b.538
2025044059,4a021e71.f21
2025029017,e7ddafe9.4ab
2025039554,adf77f9d.6a4
2025048997,32bfd6ac.b64
2025020007,d655c6d6.259
2025049629,9fbeb002.6ba
2025023533,ba88bbbc.867
2025000378,bde15b3d.1c1
2025011827,56cda9b3.a71
2025047997,b96464a5.e66
2025008912,fbbf7526.346
2025019908,b37461cc.07c
2025001737,b67f25f1.912
2025048196,16f46529.9c6
2025020225,696623e9.d66
2025027046,6dc839a6.2c8
2025037773,e9596170.967
2025013779,4cf7141d.a00
2025000547,b39fb8f4.458
2025014474,ae487c15.5f7
2025027053,5aba624f.594
2025018463,5b9265eb.f38
2025025337,a59a1aa8.3a1
2025027182,a32b6c3e.f35
2025043732,6ebabcb0.8d6
2025022054,54ce37b7.446
2025043726,942c8390.b27
2025024466,fb547260.944
2025009244,ccf859bc.7a4
2025028257,cb7c0e30.962
2025010973,1b6b42b4.c6d
2025035206,73d6153a.498
2025037733,e448da31.8b0
2025021261,cf9fb435.522
2025044842,2c53fe6f.b62
2025001607,24f62d89.020
2025022982,369bb9ac.ffe
2025022389,2f1a4fd0.423
2025027958,f599b43c.c4e
2025031575,a480b787.5ae
2025035137,2e5f2182.656
2025019925,83a2f1aa.216
2025028654,2e2e6ba1.334
2025011971,c424b822.9b4
2025002970,e64c5a4e.68d
2025040099,0c81f9e7.4dd
2025045242,2669c1af.1d2
2025007867,eea4d1f1.579
2025006653,1237fcfc.123
2025033633,06d5c172.3a6
2025019233,fa649d84.b17
2025015309,de319abb.b3b
2025048519,895bb644.c45
2025012835,e2ec2a32.ebd
2025043912,f8a8b81e.4c8
2025003620,6c1c277a.d25
2025032203,e2638862.f6a
2025026157,80b52c81.783
2025032717,1966015a.687
